lan,lac,year,s,ss,emissions
Rotherham,E08000018,2046,LULUCF,LULUCF Net Emissions: Forest land,-16.90428617
Sheffield,E08000019,2046,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Barnsley,E08000016,2047,LULUCF,LULUCF Net Emissions: Forest land,-17.22224474
Doncaster,E08000017,2047,LULUCF,LULUCF Net Emissions: Forest land,-22.303832
Rotherham,E08000018,2047,LULUCF,LULUCF Net Emissions: Forest land,-16.90428617
Sheffield,E08000019,2047,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Barnsley,E08000016,2048,LULUCF,LULUCF Net Emissions: Forest land,-17.22224474
Doncaster,E08000017,2048,LULUCF,LULUCF Net Emissions: Forest land,-22.303832
Rotherham,E08000018,2048,LULUCF,LULUCF Net Emissions: Forest land,-16.90428617
Sheffield,E08000019,2048,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Barnsley,E08000016,2049,LULUCF,LULUCF Net Emissions: Forest land,-17.22224474
Doncaster,E08000017,2049,LULUCF,LULUCF Net Emissions: Forest land,-22.303832
Rotherham,E08000018,2049,LULUCF,LULUCF Net Emissions: Forest land,-16.90428617
Sheffield,E08000019,2049,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Barnsley,E08000016,2050,LULUCF,LULUCF Net Emissions: Forest land,-17.22224474
Doncaster,E08000017,2050,LULUCF,LULUCF Net Emissions: Forest land,-22.303832
Rotherham,E08000018,2050,LULUCF,LULUCF Net Emissions: Forest land,-16.90428617
Sheffield,E08000019,2050,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Barnsley,E08000016,2020,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2020,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2020,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2020,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2021,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2021,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2021,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2021,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2022,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2022,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2022,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2022,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2023,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2023,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2023,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2023,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2024,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2024,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2024,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2024,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2025,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2025,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2025,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2025,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2026,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2026,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2026,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2026,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2027,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2027,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2027,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2027,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2028,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2028,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2028,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2028,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2029,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2029,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2029,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2029,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2030,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2030,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2030,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2030,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2031,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2031,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2031,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2031,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2032,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2032,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2032,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2032,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2033,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2033,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2033,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2033,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2034,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2034,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2034,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2034,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2035,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2035,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2035,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2035,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2036,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2036,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2036,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2036,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2037,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2037,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2037,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2037,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2038,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2038,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2038,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2038,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2039,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2039,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2039,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2039,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2040,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2040,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2040,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2040,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2041,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2041,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2041,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2041,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2042,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2042,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2042,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2042,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2043,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2043,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2043,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2043,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2044,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2044,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2044,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2044,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2045,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2045,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2045,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2045,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2046,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2046,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2046,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2046,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2047,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2047,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2047,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2047,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2048,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2048,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2048,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2048,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2049,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2049,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2049,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2049,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2050,LULUCF,LULUCF Net Emissions: Cropland,6.738593945
Doncaster,E08000017,2050,LULUCF,LULUCF Net Emissions: Cropland,63.38112591
Rotherham,E08000018,2050,LULUCF,LULUCF Net Emissions: Cropland,6.543553824
Sheffield,E08000019,2050,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Barnsley,E08000016,2020,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2020,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2020,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2020,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2021,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2021,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2021,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2021,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2022,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2022,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2022,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2022,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2023,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2023,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2023,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2023,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2024,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2024,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2024,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2024,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2025,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2025,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2025,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2025,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2026,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2026,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2026,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2026,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2027,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2027,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2027,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2027,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2028,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2028,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2028,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2028,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2029,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2029,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2029,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2029,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2030,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2030,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2030,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2030,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2031,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2031,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2031,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2031,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2032,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2032,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2032,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2032,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2033,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2033,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2033,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2033,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2034,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2034,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2034,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2034,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2035,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2035,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2035,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2035,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2036,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2036,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2036,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2036,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2037,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2037,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2037,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2037,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2038,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2038,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2038,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2038,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2039,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2039,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2039,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2039,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2040,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2040,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2040,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2040,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2041,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2041,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2041,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2041,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2042,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2042,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2042,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2042,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2043,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2043,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2043,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2043,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2044,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2044,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
Rotherham,E08000018,2044,LULUCF,LULUCF Net Emissions: Grassland,-11.61473866
Sheffield,E08000019,2044,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Barnsley,E08000016,2045,LULUCF,LULUCF Net Emissions: Grassland,-9.785983276
Doncaster,E08000017,2045,LULUCF,LULUCF Net Emissions: Grassland,-18.84391193
